Date,Open,High,Low,Close,Adj Close,Volume
1996-02-22,114.255081,117.343056,114.255081,116.753532,54.171970,3295395
1996-02-23,116.500885,117.286911,114.423515,115.742928,53.703049,2908094
1996-02-26,116.248230,120.094162,115.883286,116.444740,54.028671,7000801
1996-02-27,116.669319,116.669319,113.693634,114.563881,53.155983,4027250
1996-02-28,117.343056,118.129089,115.434128,115.686783,53.676994,3392643
1996-02-29,114.844604,115.097260,107.096596,108.359856,50.277397,6702466
1996-03-01,109.735413,110.577583,107.573830,109.595047,50.850517,5607978
1996-03-04,109.482758,110.521439,107.798409,109.033600,50.590008,3652328
1996-03-05,109.033600,109.033600,109.033600,109.033600,50.590008,0
1996-03-06,109.763481,111.588196,109.370468,111.054817,51.527832,2477958
1996-03-07,111.503975,113.076035,109.763481,110.240715,51.150105,3227179
1996-03-08,109.482758,110.044205,108.219498,109.707336,50.902622,2487042
1996-03-11,108.079132,109.202034,106.422852,107.601898,49.925732,3201887
1996-03-12,107.798409,107.910698,98.281830,106.114059,49.235386,2294237
1996-03-13,107.517685,110.746017,106.787796,110.324928,51.189186,3583399
1996-03-14,110.324928,111.953140,108.809013,109.202034,50.668167,3237242
1996-03-15,109.061668,109.707336,106.535141,106.900085,49.600094,3323982
1996-03-18,105.833328,106.647430,102.183907,102.492706,47.555134,3500934
1996-03-19,102.211983,103.587532,96.007957,98.057251,45.497154,3195742
1996-03-20,98.057251,98.057251,98.057251,98.057251,45.497154,0
1996-03-21,101.341728,104.991158,101.341728,104.148979,48.323627,2355596
1996-03-22,103.166443,103.643677,100.639915,102.492706,47.555134,2895805
1996-03-25,103.868256,108.303711,103.671745,105.552605,48.974892,6199126
1996-03-26,105.580681,109.959991,105.243813,108.416000,50.303467,7717071
1996-03-27,111.167107,113.244469,110.409149,111.419762,51.697155,5438685
1996-03-28,111.728554,113.104111,111.728554,112.767242,52.322380,2545195
1996-03-29,112.290009,113.188324,110.184570,110.774094,51.397583,2830616
1996-04-01,111.728554,112.739166,110.689873,112.205788,52.061863,3088164
1996-04-02,112.290009,114.816528,111.728554,112.711098,52.296307,5286222
1996-04-03,115.658707,117.034264,114.535805,114.816528,53.273212,4335025
1996-04-04,113.833992,113.833992,112.149643,113.609413,52.713127,2445542
1996-04-05,113.609413,113.609413,113.609413,113.609413,52.713127,0
1996-04-08,117.764145,119.027405,116.248230,118.269447,54.875305,4764003
1996-04-09,120.066093,122.396111,119.055481,119.897652,55.630779,5484281
1996-04-10,121.273209,123.771660,121.273209,122.255745,56.724911,12639058
1996-04-11,121.273209,122.508400,120.459106,120.683685,55.995491,9755721
1996-04-12,120.711761,121.806587,120.150307,121.582008,56.412289,4667200
1996-04-15,122.957558,123.462860,120.852119,121.301277,56.282024,5324872
1996-04-16,121.273209,121.834656,119.308136,119.869583,55.617764,5180781
1996-04-17,121.862732,128.291336,121.862732,126.971924,58.913143,12038560
1996-04-18,130.256409,133.625107,129.133514,132.811005,61.622391,12942469
1996-04-19,132.502213,135.309464,130.817856,132.053055,61.270714,11525869
1996-04-22,133.344391,133.344391,127.477234,128.263260,59.512299,8039985
1996-04-23,127.168434,129.694962,125.820953,128.291336,59.525318,8803365
1996-04-24,134.186554,141.766129,134.186554,140.923965,65.386681,13501913
1996-04-25,142.608307,145.134827,132.502213,135.702469,62.963997,13210614
1996-04-26,136.432358,139.941422,132.249557,137.218384,63.667343,11947901
1996-04-29,136.151627,138.537796,134.186554,137.302612,63.706421,12056460
1996-04-30,137.555252,138.369354,133.625107,135.084885,62.677437,8224774
1996-05-01,139.295761,140.306366,137.330673,137.892136,63.979961,6005699
1996-05-02,136.993805,137.021881,134.523422,136.516571,63.341732,6248285
1996-05-03,134.748016,135.870911,133.091736,133.793549,62.078262,6336806
1996-05-06,130.537140,131.379303,126.494690,127.140358,58.991299,8803900
1996-05-07,127.449158,129.077362,123.575150,125.287575,58.131626,7510463
1996-05-08,122.957558,128.852783,122.396111,127.336868,59.082466,8852524
1996-05-09,125.484085,127.617592,123.097923,123.912025,57.493401,6212841
1996-05-10,121.806587,123.743591,120.739830,123.238281,57.180775,6812271
1996-05-13,124.641907,125.736732,123.575150,125.119141,58.053474,5190043
1996-05-14,124.978775,129.694962,124.080460,128.459763,59.603466,6636476
1996-05-15,133.035583,135.870911,130.677490,134.972595,62.625332,17281502
1996-05-16,138.116714,140.306366,137.134171,137.864059,63.966923,16028496
1996-05-17,135.337524,137.274536,134.888367,136.123566,63.159382,13792322
1996-05-20,133.625107,133.933899,131.098587,131.435455,60.984150,8354171
1996-05-21,130.396774,134.551498,130.284485,131.435455,60.984150,12455961
1996-05-22,132.502213,133.288239,131.968826,132.249557,61.361877,9298512
1996-05-23,131.940765,132.221481,131.070511,131.491592,61.010193,5867218
1996-05-24,132.502213,132.754868,131.660034,132.277634,61.374912,4740849
1996-05-27,131.519669,131.800400,128.740494,129.161575,59.929096,8996704
1996-05-28,127.757957,128.572052,125.399864,127.617592,59.212708,13261554
1996-05-29,130.256409,136.685013,130.256409,135.337524,62.794643,22328522
1996-05-30,136.432358,136.685013,131.940765,132.642578,61.544247,19866237
1996-05-31,137.134171,137.274536,134.832230,136.039337,63.120274,23704335
1996-06-03,138.088638,142.046860,137.246460,141.541550,65.673225,27697210
1996-06-04,143.310120,144.797958,139.520340,140.727448,65.295517,32129751
1996-06-05,142.046860,142.327591,138.116714,139.941422,64.930794,26435477
1996-06-06,141.990707,145.920868,141.990707,143.646988,66.650116,31662478
1996-06-07,142.074936,143.394333,141.204681,142.860962,66.285431,16599428
1996-06-10,143.197830,144.152298,141.541550,142.046860,65.907692,19652327
1996-06-11,141.204681,144.854111,138.453583,141.850357,65.816513,33905866
1996-06-12,144.011932,146.819183,143.871567,144.769897,67.171135,19629796
1996-06-13,144.011932,145.106766,143.225906,143.759277,66.702217,11642175
1996-06-14,144.545319,149.317642,144.292664,148.531601,68.916519,26757055
1996-06-17,149.345703,150.131744,146.566528,146.987625,68.200134,22759905
1996-06-18,145.977005,148.222809,145.134827,146.538452,67.991737,20652238
1996-06-19,148.222809,148.700043,144.573380,145.555923,67.535843,18762221
1996-06-20,144.292664,147.240265,143.759277,146.706894,68.069870,14506900
1996-06-21,145.499771,146.734970,140.923965,144.461090,67.027863,14023064
1996-06-24,143.225906,145.977005,142.187225,143.534698,66.598022,12123874
1996-06-25,143.703140,144.124222,138.116714,139.801056,64.865669,14130197
1996-06-26,140.362503,140.643234,137.555252,138.060562,64.058128,11737197
1996-06-27,137.302612,139.744919,136.263931,139.267685,64.618187,12757323
1996-06-28,137.892136,140.250214,136.151627,136.628860,63.393806,12928398
1996-07-01,136.179703,136.235855,133.653183,134.495361,62.403912,9930358
1996-07-02,134.748016,135.870911,131.379303,132.193405,61.335823,11238221
1996-07-03,130.396774,130.986298,128.066757,128.852783,59.785831,13528986
1996-07-04,128.094833,132.221481,126.606979,129.975677,60.306835,14427997
1996-07-05,130.789780,132.193405,128.712418,129.723038,60.189613,11035621
1996-07-08,131.940765,132.053055,129.161575,129.835327,60.241737,4971858
1996-07-09,129.666885,129.666885,122.396111,124.501549,57.766922,10395582
1996-07-10,123.519005,126.045532,121.834656,124.613838,57.819019,11856175
1996-07-11,125.203362,129.638809,125.203362,127.196503,59.017338,18536912
1996-07-12,126.494690,127.393013,123.912025,124.754196,57.884151,12118798
1996-07-15,123.547081,129.835327,122.957558,128.066757,59.421131,14917088
1996-07-16,129.133514,131.519669,122.424179,124.136604,57.597595,20876835
1996-07-17,122.957558,129.807251,122.957558,126.887711,58.874073,11979071
1996-07-18,127.729881,132.895218,127.729881,130.930145,60.749691,23239823
1996-07-19,131.631958,132.502213,127.814102,129.189651,59.942127,14549023
1996-07-22,126.606979,128.993149,124.108528,126.859634,58.861050,5559087
1996-07-23,127.421089,127.421089,113.553268,114.086647,52.934551,28643599
1996-07-24,110.886383,114.535805,104.710434,108.107201,50.160191,22848337
1996-07-25,108.079132,110.605659,106.731651,107.349251,49.808502,14751268
1996-07-26,106.114059,106.675507,102.773430,105.019226,48.727409,21492206
1996-07-29,105.552605,108.275642,103.924400,104.401634,48.440853,11678688
1996-07-30,103.587532,104.991158,99.938103,103.138374,47.854710,18240091
1996-07-31,105.187660,108.303711,102.183907,108.303711,50.251354,13110160
1996-08-01,112.851456,113.412910,106.198273,106.956230,49.626144,17769969
1996-08-02,107.236954,108.079132,105.215736,105.973694,49.170261,11569862
1996-08-05,107.798409,109.482758,105.019226,105.664894,49.026985,9896606
1996-08-06,106.563217,106.619362,103.503311,104.991158,48.714390,10468251
1996-08-07,105.973694,110.240715,105.356102,110.184570,51.124054,11979694
1996-08-08,111.700485,111.981209,106.731651,107.236954,49.756393,12955827
1996-08-09,106.956230,108.893234,106.226349,107.321175,49.795471,10643155
1996-08-12,107.798409,108.163345,105.159592,105.917549,49.144203,8172677
1996-08-13,104.991158,106.422852,104.148979,104.850792,48.649254,8894469
1996-08-14,105.552605,107.040451,104.429710,104.906937,48.675304,8615815
1996-08-15,104.906937,104.906937,104.906937,104.906937,48.675304,0
1996-08-16,105.805260,106.563217,104.289345,105.103447,48.766479,8013090
1996-08-19,104.710434,104.822723,101.201370,101.875107,47.268578,7345088
1996-08-20,101.341728,103.306808,101.341728,102.015472,47.333698,7562293
1996-08-21,103.840187,107.124664,103.840187,106.338638,49.339592,9006767
1996-08-22,108.612511,108.724800,105.552605,106.057915,49.209347,14660788
1996-08-23,106.057915,107.770332,105.692970,106.703583,49.508919,7638524
1996-08-26,106.282494,107.236954,105.412247,105.721039,49.053036,5296464
1996-08-27,105.833328,107.236954,104.906937,105.833328,49.105137,6157449
1996-08-28,108.359856,109.735413,107.798409,109.510826,50.811443,9047643
1996-08-29,110.044205,111.896996,109.230103,109.707336,50.902622,16323358
1996-08-30,109.342392,110.268784,109.117813,109.875771,50.980778,6399678
1996-09-02,110.100349,111.672409,109.763481,110.998672,51.501781,7675571
1996-09-03,111.728554,112.851456,108.107201,108.809013,50.485809,13896873
1996-09-04,108.668655,109.454681,107.236954,109.061668,50.603027,6747439
1996-09-05,109.454681,110.381081,109.342392,110.100349,51.084969,4887255
1996-09-06,110.381081,110.381081,108.865166,109.145889,50.642117,5235105
1996-09-09,108.809013,108.949379,105.833328,106.198273,49.274456,7104639
1996-09-10,106.085983,106.085983,103.615601,104.233200,48.362698,9571644
1996-09-11,104.991158,105.777184,103.054153,103.419098,47.984970,5962418
1996-09-12,102.885719,103.278732,100.780281,102.380417,47.503036,10611451
1996-09-13,102.745354,103.250664,100.303047,100.780281,46.760590,8523198
1996-09-16,99.994247,100.134613,96.260612,96.906273,44.963108,11257635
1996-09-17,97.551941,99.095932,96.934349,98.281830,45.601345,7888146
1996-09-18,99.376656,103.812111,98.113396,103.054153,47.815639,8564074
1996-09-19,102.183907,103.727898,98.169540,98.590630,45.744625,10716269
1996-09-20,98.366043,99.938103,97.495796,98.085320,45.510174,6239379
1996-09-23,97.748451,98.422188,94.716621,95.839523,44.468147,10721345
1996-09-24,95.867592,98.309898,95.867592,97.158928,45.080341,8828301
1996-09-25,98.141464,99.629311,96.906273,97.158928,45.080341,7160209
1996-09-26,96.850128,97.130859,94.941200,95.839523,44.468147,9639058
1996-09-27,95.306145,95.727234,94.351677,94.632401,43.908070,7858312
1996-09-30,94.211319,96.878204,93.818298,96.372902,44.715633,9516430
1996-10-01,96.850128,97.046638,95.025421,95.727234,44.416054,6200106
1996-10-02,95.727234,95.727234,95.727234,95.727234,44.416054,0
1996-10-03,96.990494,99.938103,95.755302,96.653625,44.845890,15588742
1996-10-04,96.372902,97.074715,94.913132,95.755302,44.429070,8201264
1996-10-07,96.007957,96.007957,89.438988,92.583115,42.957222,13038916
1996-10-08,92.133949,92.611183,88.709106,91.881294,42.631592,11751001
1996-10-09,92.639259,95.783379,91.404068,93.144562,43.217716,8228336
1996-10-10,92.498894,95.306145,92.498894,94.885056,44.025291,9039183
1996-10-11,95.165779,99.881958,94.604332,97.973030,45.458073,21864634
1996-10-14,97.664230,98.253754,95.755302,96.092171,44.585381,9004274
1996-10-15,95.530724,97.018562,94.604332,96.036026,44.559326,10212039
1996-10-16,97.551941,98.787132,95.783379,96.232536,44.650520,10731765
1996-10-17,95.755302,97.074715,94.323608,96.569405,44.806808,8295484
1996-10-18,96.878204,97.664230,95.727234,96.288681,44.676563,7150502
1996-10-21,96.288681,96.288681,96.288681,96.288681,44.676563,0
1996-10-22,96.990494,99.067856,96.316757,96.822060,44.924042,7826698
1996-10-23,98.815208,103.615601,98.815208,103.615601,48.076145,13882891
1996-10-24,108.640579,110.044205,103.896332,105.299957,48.857666,25737374
1996-10-25,105.552605,108.865166,104.345490,107.994911,50.108074,18146939
1996-10-28,108.387932,109.763481,106.478996,107.040451,49.665222,12212573
1996-10-29,106.675507,107.517685,104.457779,105.384171,48.896729,13163237
1996-10-30,105.384171,105.384171,105.384171,105.384171,48.896729,0
1996-10-31,103.615601,104.373566,99.095932,101.341728,47.021095,18159318
1996-11-01,102.155830,104.991158,99.938103,100.724136,46.734543,14782437
1996-11-04,99.685455,99.685455,96.148315,96.625549,44.832848,9697835
1996-11-05,96.569405,97.130859,92.105881,93.088417,43.191685,12579926
1996-11-06,92.639259,93.986732,90.730324,92.414673,42.879078,12794459
1996-11-07,93.621796,94.885056,92.583115,94.407822,43.803864,9859025
1996-11-08,95.137711,95.727234,94.183243,94.828911,43.999252,9032682
1996-11-11,93.088417,95.165779,92.246239,93.874443,43.556381,6933653
1996-11-12,null,null,null,null,null,null
1996-11-13,94.885056,95.446503,93.846375,95.109634,44.129505,4078635
1996-11-14,94.744690,95.165779,92.779617,93.734085,43.491264,6102858
1996-11-15,93.369141,94.211319,92.919983,93.986732,43.608482,2873096
1996-11-18,94.716621,95.895668,94.351677,95.643013,44.376980,4902217
1996-11-19,96.007957,96.148315,93.481430,94.014809,43.621525,5026359
1996-11-20,92.077805,94.604332,89.916222,90.225021,41.863113,10597113
1996-11-21,89.972366,91.095268,87.951149,88.596817,41.107643,14233857
1996-11-22,88.259949,88.737175,87.024757,87.445847,40.573616,10851722
1996-11-25,87.052826,91.235634,85.929932,89.495132,41.524452,11256656
1996-11-26,90.926834,90.926834,88.007294,88.933685,41.263947,13126902
1996-11-27,86.519447,86.828247,84.498230,86.238724,40.013527,9868108
1996-11-28,86.744034,88.989830,85.789566,86.294868,40.039574,9147296
1996-11-29,86.856323,89.214409,86.126434,86.463303,40.117729,4144179
1996-12-02,85.901855,87.024757,85.368477,85.733421,39.779064,3617953
1996-12-03,85.536911,86.182579,83.684128,84.750885,39.323189,5995635
1996-12-04,83.656052,84.217506,81.971703,83.122681,38.567722,4569952
1996-12-05,83.234970,85.284264,82.392792,84.582451,39.245037,5622673
1996-12-06,85.200043,86.968613,85.059677,85.424622,39.635788,6143467
1996-12-09,85.901855,86.098366,84.975464,85.340408,39.596722,3266808
1996-12-10,85.171967,85.171967,83.178825,83.656052,38.815197,5867040
1996-12-11,84.273651,89.523209,83.627983,89.326698,41.446297,8080238
1996-12-12,89.551285,90.393456,86.238724,86.575592,40.169823,7680558
1996-12-13,86.463303,86.828247,85.621132,86.463303,40.117729,3747973
1996-12-16,86.968613,91.460213,86.968613,89.551285,41.550503,6897675
1996-12-17,89.691643,90.393456,87.586205,88.400307,41.016468,5635853
1996-12-18,90.393456,92.919983,89.438988,90.056587,41.784969,11702822
1996-12-19,89.382843,90.393456,88.624886,89.523209,41.537487,4703268
1996-12-20,90.646111,93.621796,90.618034,92.218170,42.787910,9430580
1996-12-23,92.639259,93.060341,90.421532,91.067200,42.253868,5506901
1996-12-24,90.449600,91.965515,89.719719,90.870689,42.162682,5233324
1996-12-25,90.870689,90.870689,90.870689,90.870689,42.162682,0
1996-12-26,92.639259,94.604332,91.797081,94.155174,43.686638,5040341
1996-12-27,94.155174,94.155174,94.155174,94.155174,43.686638,0
1996-12-30,94.155174,94.155174,94.155174,94.155174,43.686638,0
1996-12-31,94.885056,95.446503,93.200706,93.986732,43.608482,3597114
1997-01-01,96.569405,100.583771,96.569405,100.583771,46.669426,7324427
1997-01-02,102.520775,104.205124,100.078468,101.089081,46.903881,30092615
1997-01-03,100.078468,102.436562,99.825813,102.043541,47.346725,12378038
1997-01-06,102.604996,103.026077,100.667992,101.762817,47.216476,7184699
1997-01-07,101.341728,105.861404,100.527626,105.356102,48.883713,21760440
1997-01-08,108.079132,108.640579,104.570068,105.384171,48.896729,16249175
1997-01-09,104.991158,106.057915,104.177055,105.047302,48.740440,7965267
1997-01-10,106.563217,107.152740,104.991158,105.524536,48.961861,10059399
1997-01-13,104.457779,106.085983,102.352341,105.721039,49.053036,12451864
1997-01-14,106.675507,107.517685,105.131516,106.759727,49.534969,12020214
1997-01-15,108.359856,114.255081,107.798409,114.255081,53.012703,16783327
1997-01-16,120.711761,122.255745,107.321175,109.679260,50.889576,25268766
1997-01-17,106.731651,111.082893,105.721039,109.033600,50.590008,14317302
1997-01-20,108.387932,109.426613,104.542000,105.243813,48.831612,7649478
1997-01-21,104.429710,105.692970,101.734749,102.520775,47.568161,10166888
1997-01-22,104.485855,109.482758,104.205124,107.601898,49.925732,14884761
1997-01-23,107.601898,107.601898,107.601898,107.601898,49.925732,0
1997-01-24,108.219498,108.780945,106.731651,107.545753,49.899673,7409207
1997-01-27,109.510826,115.097260,109.510826,114.984970,53.351372,12661144
1997-01-28,119.027405,119.813438,114.114723,117.623779,54.575748,16852078
1997-01-29,120.992485,121.834656,111.195183,114.283157,53.025730,19548934
1997-01-30,111.728554,113.777847,109.033600,110.465294,51.254307,15284619
1997-01-31,104.991158,106.675507,102.745354,103.306808,47.932865,14733902
1997-02-03,99.881958,102.043541,98.281830,99.938103,46.369831,11344019
1997-02-04,99.938103,104.373566,99.657379,103.138374,47.854710,16388546
1997-02-05,106.759727,107.461540,102.464630,103.026077,47.802624,7825362
1997-02-06,102.801498,105.412247,101.341728,104.682358,48.571102,10301718
1997-02-07,105.047302,106.310562,103.587532,105.496460,48.948837,8210614
1997-02-10,106.956230,110.353004,106.057915,109.342392,50.733284,15709857
1997-02-11,109.202034,111.167107,107.882622,109.931915,51.006813,8218273
1997-02-12,109.202034,112.009285,109.202034,110.184570,51.124054,9157716
1997-02-13,109.202034,109.959991,108.556366,109.202034,50.668167,3958500
1997-02-14,109.482758,111.756630,109.230103,110.324928,51.189186,7135541
1997-02-17,112.261932,112.683022,110.100349,111.167107,51.579929,6260842
1997-02-18,110.914452,111.167107,108.359856,108.724800,50.446739,6768367
1997-02-19,109.454681,109.763481,106.450928,109.117813,50.629078,7505298
1997-02-20,108.359856,108.921310,107.236954,107.742264,49.990868,4399055
1997-02-21,106.956230,107.236954,105.636826,106.029839,49.196327,6252292
1997-02-24,104.429710,104.906937,101.959328,102.380417,47.503036,5612075
1997-02-25,101.622459,103.727898,100.218834,101.594383,47.138317,7509305
1997-02-26,100.499557,102.885719,100.359192,102.408485,47.516064,5631133
1997-02-27,103.306808,107.236954,103.306808,106.703583,49.508919,10401014
1997-02-28,113.974358,115.265694,110.072281,113.974358,52.882454,6213909
1997-03-03,114.928825,120.515251,112.570732,116.360519,53.989601,19348382
1997-03-04,116.781609,118.325592,115.462196,117.230766,54.393364,12905511
1997-03-05,121.553932,123.519005,116.360519,118.157158,54.823223,16072846
1997-03-06,116.220154,117.848366,115.799072,116.557030,54.080784,8988778
1997-03-07,null,null,null,null,null,null
1997-03-10,114.507736,114.507736,110.746017,111.307472,51.645054,9079614
1997-03-11,110.044205,111.728554,104.429710,106.114059,49.235386,8772463
1997-03-12,109.482758,110.324928,107.265030,108.416000,50.303467,5303054
1997-03-13,108.921310,109.202034,105.973694,106.731651,49.521950,4000266
1997-03-14,105.271881,108.359856,105.131516,106.563217,49.443802,6639148
1997-03-17,106.956230,107.658043,104.935013,106.085983,49.222355,4977468
1997-03-18,106.085983,106.282494,103.896332,104.429710,48.453876,6128506
1997-03-19,106.422852,106.900085,102.240051,102.717285,47.659344,3944874
1997-03-20,101.847038,105.047302,101.089081,103.391022,47.971939,8871581
1997-03-21,104.289345,104.963081,103.250664,103.587532,48.063126,4242407
1997-03-24,103.587532,103.587532,103.587532,103.587532,48.063126,0
1997-03-25,104.710434,104.710434,102.464630,102.969933,47.776558,4754563
1997-03-26,103.868256,103.924400,102.464630,102.801498,47.698414,2491762
1997-03-27,102.324272,103.671745,101.847038,103.138374,47.854710,3732121
1997-03-28,103.138374,103.138374,103.138374,103.138374,47.854710,0
1997-03-31,95.923737,95.923737,92.835762,92.948051,43.126560,86294
1997-04-01,84.778954,91.769005,84.385941,91.095268,42.266888,5295128
1997-04-02,93.200706,95.418434,92.695404,93.706009,43.478233,2401282
1997-04-03,93.762154,94.042877,92.639259,93.284920,43.282856,2024222
1997-04-04,91.488281,92.246239,91.095268,91.993591,42.683693,1723572
1997-04-07,91.235634,91.516357,89.888153,90.281166,41.889156,2451242
1997-04-08,90.281166,90.281166,90.281166,90.281166,41.889156,0
1997-04-09,92.723473,95.278069,92.723473,94.856979,44.012272,3039896
1997-04-10,93.734085,94.548187,90.674179,92.162025,42.761845,3550983
1997-04-11,89.832008,93.762154,88.288017,92.891907,43.100498,4038293
1997-04-14,null,null,null,null,null,null
1997-04-15,92.667328,93.228775,92.133949,92.555038,42.944202,2265918
1997-04-16,92.555038,92.555038,92.555038,92.555038,42.944202,0
1997-04-17,93.706009,95.362289,92.976128,95.081566,44.116474,3760619
1997-04-18,95.081566,95.081566,95.081566,95.081566,44.116474,0
1997-04-21,97.411583,100.555702,96.850128,99.685455,46.252613,4459167
1997-04-22,101.061005,102.043541,97.832672,98.590630,45.744625,3496125
1997-04-23,99.432800,105.496460,98.955566,104.120911,48.310589,14699081
1997-04-24,104.008621,105.384171,101.959328,102.408485,47.516064,7117285
1997-04-25,101.566315,102.717285,101.369804,102.071617,47.359749,5132958
1997-04-28,102.071617,104.317413,101.369804,102.661140,47.633286,7029654
1997-04-29,101.622459,102.998009,100.808357,101.369804,47.034122,6161990
1997-04-30,106.114059,106.114059,103.896332,104.120911,48.310589,6141419
1997-05-01,104.120911,104.120911,104.120911,104.120911,48.310589,0
1997-05-02,102.745354,103.278732,101.566315,101.875107,47.268578,4601923
1997-05-05,100.218834,100.611847,96.709770,97.215073,45.106384,5568794
1997-05-06,97.130859,97.888817,95.334213,96.934349,44.976143,7538070
1997-05-07,100.499557,101.903183,99.095932,100.190758,46.487068,11716892
1997-05-08,100.050400,100.780281,99.657379,100.106544,46.447998,3834446
1997-05-09,100.246902,100.471481,99.208221,99.460876,46.148422,3782527
1997-05-12,99.320511,99.601234,97.243149,97.411583,45.197556,3754385
1997-05-13,97.130859,97.748451,96.429047,97.018562,45.015213,4241784
1997-05-14,97.271217,98.394119,96.120247,98.001106,45.471096,6067325
1997-05-15,97.916885,98.141464,96.850128,97.692307,45.327831,2785287
1997-05-16,97.271217,100.218834,97.271217,99.208221,46.031185,8472258
1997-05-19,100.359192,102.380417,99.881958,100.976791,46.851765,9427998
1997-05-20,100.527626,101.369804,100.134613,100.499557,46.630337,3318282
1997-05-21,100.359192,101.594383,99.545090,100.303047,46.539177,8388903
1997-05-22,100.639915,100.724136,99.460876,99.797745,46.304714,3825540
1997-05-23,99.545090,99.769669,97.271217,97.664230,45.314793,9542345
1997-05-26,94.604332,95.951813,94.323608,94.660477,43.921097,6371448
1997-05-27,95.165779,95.278069,93.565651,93.930588,43.582451,3810312
1997-05-28,94.941200,95.081566,93.593719,93.762154,43.504284,2846557
1997-05-29,93.341064,95.081566,93.256851,94.800835,43.986217,3917979
1997-05-30,94.941200,97.580017,94.463966,96.765915,44.897984,9116750
1997-06-02,97.271217,98.366043,97.130859,98.057251,45.497154,5589633
1997-06-03,98.787132,99.376656,97.973030,98.281830,45.601345,6179445
1997-06-04,98.955566,99.292442,97.495796,97.664230,45.314793,4360851
1997-06-05,97.832672,99.881958,97.580017,98.001106,45.471096,5294950
1997-06-06,98.253754,98.590630,96.709770,97.046638,45.028236,5756968
1997-06-09,96.513260,96.569405,94.941200,95.081566,44.116474,5667467
1997-06-10,94.913132,96.906273,94.913132,95.923737,44.507225,9099117
1997-06-11,96.850128,100.134613,96.850128,98.955566,45.913963,9871136
1997-06-12,99.376656,100.331123,98.899422,100.022324,46.408920,4946922
1997-06-13,100.555702,104.682358,100.555702,102.436562,47.529079,9934098
1997-06-16,102.464630,104.289345,100.611847,101.032936,46.877823,6008014
1997-06-17,102.155830,106.675507,101.734749,104.205124,48.349659,7182562
1997-06-18,107.517685,111.335541,106.170204,110.100349,51.084969,20791787
1997-06-19,108.921310,112.121574,108.359856,110.633728,51.332455,13202955
1997-06-20,111.167107,111.925064,108.079132,109.005524,50.576996,11103748
1997-06-23,109.510826,110.044205,107.012375,107.433464,49.847580,7395493
1997-06-24,107.714188,108.022987,105.299957,105.945625,49.157227,11263958
1997-06-25,108.107201,108.500221,105.608749,105.889481,49.131184,4548490
1997-06-26,106.675507,107.798409,103.727898,105.047302,48.740440,6787603
1997-06-27,104.738503,105.243813,102.464630,102.913788,47.750511,5548846
